,transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type
346,75739743151,271426,3/2/2019,10,5,1,1119,117.495,1236.495,Flagship store
347,92912620218,273184,3/2/2019,3,1,1,1034,108.57,1142.57,e-Shop
348,32254231201,274148,2/2/2019,4,1,2,135,28.35,298.35,Flagship store
349,44712169710,268835,2/2/2019,2,6,1,1132,118.86,1250.86,MBR
350,11824708239,274999,2/2/2019,1,1,1,1430,150.15,1580.15,e-Shop
351,2308796520,271367,2/2/2019,12,5,1,181,19.005,200.005,e-Shop
352,56705966619,274984,2/2/2019,12,5,4,631,265.02,2789.02,MBR
353,54450927619,271534,2/2/2019,1,1,4,172,72.24,760.24,e-Shop
354,11737727324,272392,2/2/2019,8,3,-4,-402,168.84,-1776.84,MBR
355,7338933735,271474,2/2/2019,6,5,-4,-173,72.66,-764.66,TeleShop
356,28026773569,268855,2/2/2019,11,5,5,476,249.9,2629.9,MBR
357,34115286752,266918,2/2/2019,10,6,-3,-1381,435.015,-4578.015,TeleShop
358,12521530918,269259,2/2/2019,1,4,4,1424,598.08,6294.08,e-Shop
359,27554857220,268635,2/2/2019,3,5,1,705,74.025,779.025,MBR
360,23061342609,267265,2/2/2019,2,6,5,1469,771.225,8116.225,TeleShop
361,46014921346,268171,2/2/2019,10,5,2,1275,267.75,2817.75,Flagship store
362,10234543774,268164,2/2/2019,1,4,4,526,220.92,2324.92,MBR
363,58350344910,266820,2/2/2019,10,6,1,447,46.935,493.935,Flagship store
364,84926678995,267489,2/2/2019,3,2,2,354,74.34,782.34,MBR
365,79846979351,270050,2/2/2019,12,5,5,197,103.425,1088.425,e-Shop
366,87197016917,268736,2/2/2019,8,3,-4,-461,193.62,-2037.62,Flagship store
367,52287442334,270213,1/2/2019,3,1,1,834,87.57,921.57,MBR
368,2547329505,271176,1/2/2019,3,1,-5,-1428,749.7,-7889.7,TeleShop
369,32636903929,270875,1/2/2019,10,3,2,316,66.36,698.36,e-Shop
370,60097466271,273973,1/2/2019,7,5,-5,-859,450.975,-4745.975,Flagship store
371,11640587371,274653,1/2/2019,5,3,1,978,102.69,1080.69,e-Shop
372,1061032496,272607,1/2/2019,9,3,5,924,485.1,5105.1,MBR
373,13196430748,268847,1/2/2019,2,6,-5,-1444,758.1,-7978.1,MBR
374,23986203278,271986,1/2/2019,9,3,3,1128,355.32,3739.32,e-Shop
375,77992614666,267734,1/2/2019,4,2,4,1124,472.08,4968.08,e-Shop
376,95849732397,271328,1/2/2019,4,1,2,841,176.61,1858.61,MBR
377,82379417230,269090,1/2/2019,1,1,1,615,64.575,679.575,Flagship store
378,82547296361,267651,1/2/2019,2,6,5,737,386.925,4071.925,MBR
379,92368680425,273271,1/2/2019,10,6,4,775,325.5,3425.5,MBR
380,76021787833,269476,1/2/2019,4,1,2,418,87.78,923.78,e-Shop
381,99362089069,272675,1/2/2019,2,6,4,1168,490.56,5162.56,e-Shop
382,85730195332,271596,1/2/2019,9,3,4,549,230.58,2426.58,e-Shop
383,16390149843,274799,31-01-2019,12,6,5,1476,774.9,8154.9,MBR
384,61655584546,274587,31-01-2019,6,5,4,461,193.62,2037.62,Flagship store
385,60138593216,270888,31-01-2019,4,4,3,827,260.505,2741.505,e-Shop
386,12315701321,268516,31-01-2019,7,5,3,762,240.03,2526.03,e-Shop
387,37900856424,272463,31-01-2019,4,3,4,1224,514.08,5410.08,MBR
388,33656527085,273167,31-01-2019,4,4,2,1085,227.85,2397.85,e-Shop
389,22826695874,270949,31-01-2019,1,1,4,1481,622.02,6546.02,e-Shop
390,54552813204,271974,31-01-2019,10,3,5,1141,599.025,6304.025,e-Shop
391,6472413088,272105,31-01-2019,11,6,2,476,99.96,1051.96,e-Shop
392,58623171425,269732,31-01-2019,2,6,3,461,145.215,1528.215,TeleShop
393,53323992234,273271,31-01-2019,3,1,5,376,197.4,2077.4,TeleShop
394,27205845162,267858,31-01-2019,7,5,4,1145,480.9,5060.9,e-Shop
395,80295560781,274331,31-01-2019,6,5,4,147,61.74,649.74,MBR
396,66476158995,270580,31-01-2019,4,3,4,1472,618.24,6506.24,TeleShop
397,79213950689,268047,31-01-2019,12,5,5,1290,677.25,7127.25,e-Shop
398,67548143862,272515,31-01-2019,1,4,2,586,123.06,1295.06,MBR
399,65391787776,268050,31-01-2019,1,2,3,686,216.09,2274.09,e-Shop
400,77398776562,270526,31-01-2019,2,6,-4,-858,360.36,-3792.36,Flagship store
401,92879441377,270678,31-01-2019,4,4,1,544,57.12,601.12,e-Shop
402,97019027374,267702,31-01-2019,12,5,2,681,143.01,1505.01,TeleShop
403,2547329505,271176,30-01-2019,3,1,5,1428,749.7,7889.7,TeleShop
404,57678857295,270633,30-01-2019,1,2,2,497,104.37,1098.37,MBR
405,58232578746,271758,30-01-2019,1,4,2,592,124.32,1308.32,MBR
406,21274376720,273590,30-01-2019,3,5,5,109,57.225,602.225,TeleShop
407,41925796707,268548,30-01-2019,12,6,-2,-615,129.15,-1359.15,TeleShop
408,1657099167,270780,30-01-2019,10,5,2,389,81.69,859.69,TeleShop
409,34629693730,272996,30-01-2019,11,5,5,969,508.725,5353.725,TeleShop
410,58390178469,275082,30-01-2019,4,3,1,1098,115.29,1213.29,MBR
411,44443398067,266974,30-01-2019,3,1,-1,-484,50.82,-534.82,Flagship store
412,79276691171,273703,30-01-2019,10,6,3,895,281.925,2966.925,e-Shop
413,94902984271,270831,30-01-2019,8,3,-5,-1221,641.025,-6746.025,Flagship store
414,86716056028,268479,30-01-2019,6,5,2,491,103.11,1085.11,MBR
415,91119052519,270293,30-01-2019,4,3,4,1375,577.5,6077.5,TeleShop
416,77398776562,270526,30-01-2019,2,6,4,858,360.36,3792.36,Flagship store
417,71940489641,269392,30-01-2019,7,5,4,281,118.02,1242.02,e-Shop
418,87197016917,268736,30-01-2019,8,3,4,461,193.62,2037.62,Flagship store
419,69670072494,267594,30-01-2019,9,3,1,176,18.48,194.48,MBR
420,92449967953,270839,30-01-2019,12,6,1,285,29.925,314.925,TeleShop
421,64764218477,268790,30-01-2019,3,1,5,848,445.2,4685.2,e-Shop
422,68543654749,272529,30-01-2019,6,5,1,331,34.755,365.755,MBR
423,8172983400,271972,29-01-2019,4,3,2,583,122.43,1288.43,TeleShop
424,7338933735,271474,29-01-2019,6,5,4,173,72.66,764.66,TeleShop
425,36807187754,275075,29-01-2019,1,2,5,713,374.325,3939.325,e-Shop
426,54292751087,271567,29-01-2019,4,4,1,778,81.69,859.69,MBR
427,58625169841,273386,29-01-2019,6,5,2,511,107.31,1129.31,MBR
428,37626170750,271304,29-01-2019,9,3,1,769,80.745,849.745,e-Shop
429,39666063873,273509,29-01-2019,4,4,4,516,216.72,2280.72,TeleShop
430,25599059324,267547,29-01-2019,1,4,3,1023,322.245,3391.245,e-Shop
431,34360043512,271858,29-01-2019,10,5,1,1046,109.83,1155.83,e-Shop
432,21647178150,274923,29-01-2019,7,5,5,812,426.3,4486.3,Flagship store
433,15889392076,269831,29-01-2019,6,5,3,822,258.93,2724.93,TeleShop
434,49989506732,271833,29-01-2019,9,3,1,756,79.38,835.38,e-Shop
435,6817548315,268266,29-01-2019,11,5,1,1132,118.86,1250.86,TeleShop
436,23926337037,269780,29-01-2019,4,2,2,1392,292.32,3076.32,e-Shop
437,17471192489,271500,29-01-2019,4,4,4,526,220.92,2324.92,TeleShop
438,65582112405,267243,29-01-2019,1,1,3,1259,396.585,4173.585,e-Shop
439,79594896765,274756,29-01-2019,3,1,3,269,84.735,891.735,Flagship store
440,84097282175,269273,29-01-2019,1,2,3,1207,380.205,4001.205,e-Shop
441,89609082257,266993,29-01-2019,9,3,2,1245,261.45,2751.45,TeleShop
442,94244420943,271294,29-01-2019,3,5,5,810,425.25,4475.25,e-Shop
443,83345972260,267740,29-01-2019,12,5,-3,-133,41.895,-440.895,MBR
444,74045977498,268998,29-01-2019,11,5,1,814,85.47,899.47,Flagship store
445,79699211411,272286,29-01-2019,10,6,1,763,80.115,843.115,MBR
446,85527129080,271161,29-01-2019,12,5,4,983,412.86,4344.86,TeleShop
447,88864598282,268992,29-01-2019,11,6,-2,-615,129.15,-1359.15,e-Shop
448,78612992935,268810,29-01-2019,1,1,-5,-407,213.675,-2248.675,e-Shop
449,64939234724,270240,29-01-2019,1,1,4,644,270.48,2846.48,e-Shop
450,59944705244,274739,28-01-2019,10,6,5,1440,756.0,7956.0,MBR
451,4535841537,271224,28-01-2019,1,4,5,1306,685.65,7215.65,TeleShop
452,46741038644,273026,28-01-2019,7,5,5,1163,610.575,6425.575,MBR
453,29893265549,267656,28-01-2019,4,4,-3,-962,303.03,-3189.03,MBR
454,33802822011,269612,28-01-2019,8,3,-2,-299,62.79,-660.79,e-Shop
455,54640842539,270036,28-01-2019,3,1,5,428,224.7,2364.7,e-Shop
456,58703900633,270106,28-01-2019,2,6,5,1048,550.2,5790.2,e-Shop
457,50475842661,268099,28-01-2019,4,1,2,1171,245.91,2587.91,e-Shop
458,61822316053,274408,28-01-2019,7,5,4,1382,580.44,6108.44,Flagship store
459,10514896400,267909,28-01-2019,11,6,5,1190,624.75,6574.75,e-Shop
460,37053723982,267912,28-01-2019,7,5,3,1021,321.615,3384.615,Flagship store
461,20069075349,267771,28-01-2019,12,5,-5,-416,218.4,-2298.4,MBR
462,64030190529,269524,28-01-2019,1,4,5,525,275.625,2900.625,e-Shop
463,98359405385,274331,28-01-2019,3,5,4,1314,551.88,5807.88,MBR
464,99564160197,275204,28-01-2019,2,6,5,868,455.7,4795.7,MBR
465,82925613862,274728,28-01-2019,4,2,5,450,236.25,2486.25,e-Shop
466,88066189956,269413,28-01-2019,1,4,5,661,347.025,3652.025,MBR
467,78915377743,272556,28-01-2019,6,5,5,98,51.45,541.45,e-Shop
468,79991586084,268211,28-01-2019,1,1,5,540,283.5,2983.5,Flagship store
469,98158207065,269820,28-01-2019,4,2,5,544,285.6,3005.6,e-Shop
470,78612992935,268810,28-01-2019,1,1,5,407,213.675,2248.675,e-Shop
471,66769817332,267828,28-01-2019,3,1,5,100,52.5,552.5,TeleShop
472,91391624776,273831,28-01-2019,6,5,1,775,81.375,856.375,TeleShop
473,7640943042,271283,27-01-2019,1,1,1,1331,139.755,1470.755,MBR
474,23848726298,272574,27-01-2019,10,6,5,1350,708.75,7458.75,Flagship store
475,22618767602,272534,27-01-2019,4,4,3,519,163.485,1720.485,e-Shop
476,20069075349,267771,27-01-2019,12,5,5,416,218.4,2298.4,MBR
477,20315433060,270239,27-01-2019,12,5,5,1218,639.45,6729.45,TeleShop
478,59928033888,274208,27-01-2019,4,1,-4,-452,189.84,-1997.84,Flagship store
479,17601062724,268679,27-01-2019,1,4,4,927,389.34,4097.34,TeleShop
480,34115286752,266918,27-01-2019,10,6,3,1381,435.015,4578.015,TeleShop
481,59826856100,274751,27-01-2019,11,6,3,566,178.29,1876.29,e-Shop
482,18147222234,269376,27-01-2019,10,5,3,693,218.295,2297.295,e-Shop
483,42212433680,272313,27-01-2019,3,1,1,663,69.615,732.615,MBR
484,96412556748,269841,27-01-2019,10,3,3,394,124.11,1306.11,Flagship store
485,75569039317,274952,27-01-2019,7,5,5,483,253.575,2668.575,TeleShop
486,74772078732,271683,27-01-2019,5,3,1,798,83.79,881.79,e-Shop
487,94902984271,270831,27-01-2019,8,3,5,1221,641.025,6746.025,Flagship store
488,94988741280,267488,27-01-2019,3,1,3,382,120.33,1266.33,Flagship store
489,96223637288,273924,27-01-2019,8,3,2,632,132.72,1396.72,e-Shop
490,89939456523,268996,27-01-2019,1,1,1,1103,115.815,1218.815,e-Shop
491,72411019568,271905,27-01-2019,3,1,5,1173,615.825,6480.825,Flagship store
492,19240720162,272940,26-01-2019,9,3,3,1203,378.945,3987.945,MBR
493,11878870074,268819,26-01-2019,10,5,-4,-1486,624.12,-6568.12,e-Shop
494,10305033839,270350,26-01-2019,3,1,1,275,28.875,303.875,TeleShop
495,21803484383,267991,26-01-2019,11,6,5,932,489.3,5149.3,MBR
496,36956954883,271381,26-01-2019,10,5,1,374,39.27,413.27,e-Shop
497,54108507229,270399,26-01-2019,4,2,-2,-838,175.98,-1851.98,MBR
498,38807835117,269786,26-01-2019,7,5,5,245,128.625,1353.625,Flagship store
499,12905992307,267094,26-01-2019,5,3,1,1449,152.145,1601.145,e-Shop
500,13196430748,268847,26-01-2019,2,6,5,1444,758.1,7978.1,MBR
501,42789741259,266853,26-01-2019,1,1,2,1152,241.92,2545.92,MBR
502,35964342169,271769,26-01-2019,1,1,4,642,269.64,2837.64,TeleShop
503,10692392213,275022,26-01-2019,4,4,2,1335,280.35,2950.35,e-Shop
504,70176609703,272656,26-01-2019,5,3,4,826,346.92,3650.92,e-Shop
505,64562440096,270706,26-01-2019,3,5,2,265,55.65,585.65,TeleShop
506,86449661887,268352,26-01-2019,10,3,4,1082,454.44,4782.44,e-Shop
507,99264354202,275246,26-01-2019,4,3,4,191,80.22,844.22,e-Shop
508,44616875326,271937,25-01-2019,4,1,3,121,38.115,401.115,TeleShop
509,60097466271,273973,25-01-2019,7,5,5,859,450.975,4745.975,Flagship store
510,29734254814,274428,25-01-2019,9,3,4,1186,498.12,5242.12,e-Shop
511,29982163778,272482,25-01-2019,1,1,3,1499,472.185,4969.185,e-Shop
512,44442512915,274706,25-01-2019,10,3,2,1054,221.34,2329.34,TeleShop
513,21682231729,275117,25-01-2019,3,2,3,1459,459.585,4836.585,MBR
514,12773478634,267594,25-01-2019,10,6,3,847,266.805,2807.805,e-Shop
515,52486968694,267174,25-01-2019,11,5,-3,-654,206.01,-2168.01,e-Shop
516,60959622239,271586,25-01-2019,5,3,3,114,35.91,377.91,e-Shop
517,18418145766,273798,25-01-2019,4,3,3,1289,406.035,4273.035,e-Shop
518,46821950214,270938,25-01-2019,4,4,5,1057,554.925,5839.925,e-Shop
519,25389989724,274955,25-01-2019,4,2,1,1145,120.225,1265.225,Flagship store
520,29893265549,267656,25-01-2019,4,4,3,962,303.03,3189.03,MBR
521,26839685633,274525,25-01-2019,9,3,5,739,387.975,4082.975,e-Shop
522,27440436952,274978,25-01-2019,3,2,4,1100,462.0,4862.0,TeleShop
523,2725756218,267420,25-01-2019,4,2,4,506,212.52,2236.52,e-Shop
524,28610637168,273835,25-01-2019,10,6,5,1402,736.05,7746.05,Flagship store
525,89337750703,270020,25-01-2019,7,5,2,1323,277.83,2923.83,e-Shop
526,78090081104,267999,25-01-2019,4,2,3,302,95.13,1001.13,e-Shop
527,33864744767,275136,24-01-2019,2,6,1,311,32.655,343.655,MBR
528,58670851794,275069,24-01-2019,1,2,5,1318,691.95,7281.95,e-Shop
529,44443398067,266974,24-01-2019,3,1,1,484,50.82,534.82,Flagship store
530,17092832093,272837,24-01-2019,10,6,2,532,111.72,1175.72,e-Shop
531,37463585958,268487,24-01-2019,3,1,3,526,165.69,1743.69,TeleShop
532,14344968345,268027,24-01-2019,3,2,3,1220,384.3,4044.3,e-Shop
533,31630777702,269173,24-01-2019,3,5,3,942,296.73,3122.73,MBR
534,9885900126,274364,24-01-2019,7,5,3,1025,322.875,3397.875,e-Shop
535,55612634884,270400,24-01-2019,4,4,2,184,38.64,406.64,e-Shop
536,49387359321,269964,24-01-2019,4,2,2,1329,279.09,2937.09,TeleShop
537,35775731627,272659,24-01-2019,10,3,3,907,285.705,3006.705,e-Shop
538,19169459284,274428,24-01-2019,4,3,3,610,192.15,2022.15,MBR
539,55756440116,274621,24-01-2019,4,1,1,1336,140.28,1476.28,e-Shop
540,47374867028,273703,24-01-2019,3,2,-1,-601,63.105,-664.105,MBR
541,19360494687,273913,24-01-2019,2,6,5,1229,645.225,6790.225,TeleShop
542,33249592128,274747,24-01-2019,10,5,2,1404,294.84,3102.84,e-Shop
543,33410130471,271768,24-01-2019,4,1,2,506,106.26,1118.26,e-Shop
544,24556668524,268054,24-01-2019,1,4,4,176,73.92,777.92,Flagship store
545,77367382435,269890,24-01-2019,4,3,5,1218,639.45,6729.45,e-Shop
546,86420605962,271448,24-01-2019,4,4,-5,-191,100.275,-1055.275,e-Shop
547,76600689323,269873,24-01-2019,4,1,5,1066,559.65,5889.65,TeleShop
548,88864598282,268992,24-01-2019,11,6,2,615,129.15,1359.15,e-Shop
549,85020078260,267450,24-01-2019,1,4,2,615,129.15,1359.15,e-Shop
550,26783246066,272144,23-01-2019,1,4,-5,-513,269.325,-2834.325,e-Shop
551,11737727324,272392,23-01-2019,8,3,4,402,168.84,1776.84,MBR
552,33563154343,271910,23-01-2019,4,3,4,114,47.88,503.88,e-Shop
553,16190005315,267164,23-01-2019,7,5,5,1059,555.975,5850.975,e-Shop
554,15574931134,274727,23-01-2019,12,6,3,131,41.265,434.265,MBR
555,33430226218,270253,23-01-2019,7,5,4,1172,492.24,5180.24,Flagship store
556,37224632962,267075,23-01-2019,10,5,1,203,21.315,224.315,e-Shop
557,61033643931,272142,23-01-2019,1,4,1,1134,119.07,1253.07,e-Shop
558,40381437305,271490,23-01-2019,12,5,2,1374,288.54,3036.54,e-Shop
559,27926544340,273095,23-01-2019,11,5,4,170,71.4,751.4,MBR
560,11163686220,268526,23-01-2019,4,1,4,274,115.08,1211.08,Flagship store
561,62529430460,271110,23-01-2019,4,2,1,1473,154.665,1627.665,e-Shop
562,37148079131,272549,23-01-2019,11,5,3,102,32.13,338.13,e-Shop
563,32435995107,268151,23-01-2019,4,4,1,998,104.79,1102.79,TeleShop
564,11878870074,268819,23-01-2019,10,5,4,1486,624.12,6568.12,e-Shop
565,18636776870,270815,23-01-2019,4,3,3,485,152.775,1607.775,MBR
566,49021386204,272336,23-01-2019,1,4,4,289,121.38,1277.38,e-Shop
567,38689615979,271470,23-01-2019,1,4,1,241,25.305,266.305,e-Shop
568,13139143488,267753,23-01-2019,4,4,2,330,69.3,729.3,e-Shop
569,79839369986,273511,23-01-2019,4,2,3,633,199.395,2098.395,TeleShop
570,95667633915,273251,23-01-2019,6,5,2,360,75.6,795.6,MBR
571,83345972260,267740,23-01-2019,12,5,3,133,41.895,440.895,MBR
572,94398471140,271266,23-01-2019,6,5,4,937,393.54,4141.54,MBR
573,87995244431,268335,23-01-2019,12,5,4,484,203.28,2139.28,e-Shop
574,84059330192,272508,23-01-2019,1,2,2,272,57.12,601.12,MBR
575,2976029181,272757,22-01-2019,10,6,4,1038,435.96,4587.96,MBR
576,20984054103,274662,22-01-2019,2,6,2,333,69.93,735.93,e-Shop
577,54060100870,269193,22-01-2019,10,5,5,482,253.05,2663.05,Flagship store
578,12512192994,268020,22-01-2019,11,6,-3,-558,175.77,-1849.77,Flagship store
579,56109773285,272973,22-01-2019,4,3,2,1158,243.18,2559.18,TeleShop
580,50689573502,275131,22-01-2019,6,5,4,1284,539.28,5675.28,TeleShop
581,10365831379,272915,22-01-2019,8,3,1,1442,151.41,1593.41,e-Shop
582,17122455708,274150,22-01-2019,10,3,1,890,93.45,983.45,e-Shop
583,11698340645,268565,22-01-2019,7,5,4,295,123.9,1303.9,e-Shop
584,53052041278,271026,22-01-2019,12,6,1,194,20.37,214.37,e-Shop
585,8173671453,269577,22-01-2019,12,5,4,755,317.1,3337.1,Flagship store
586,53259113714,270873,22-01-2019,11,5,-3,-394,124.11,-1306.11,e-Shop
587,9142142278,275210,22-01-2019,11,6,2,1109,232.89,2450.89,e-Shop
588,47153065619,271075,22-01-2019,5,3,2,998,209.58,2205.58,e-Shop
589,45590940309,275210,22-01-2019,10,6,5,259,135.975,1430.975,e-Shop
590,28713631539,273896,22-01-2019,10,5,1,202,21.21,223.21,MBR
591,35367845543,268467,22-01-2019,4,1,2,898,188.58,1984.58,e-Shop
592,25344072305,272312,22-01-2019,4,4,5,239,125.475,1320.475,Flagship store
593,36910325287,271357,22-01-2019,3,5,1,469,49.245,518.245,e-Shop
594,37989913782,272103,22-01-2019,4,2,4,153,64.26,676.26,e-Shop
595,85045362602,274187,22-01-2019,4,2,-1,-362,38.01,-400.01,e-Shop
596,82832776699,267511,22-01-2019,5,3,4,1220,512.4,5392.4,MBR
597,90798971378,267304,22-01-2019,5,3,1,1132,118.86,1250.86,TeleShop
598,33802822011,269612,21-01-2019,8,3,2,299,62.79,660.79,e-Shop
599,14676568049,272414,21-01-2019,4,2,2,982,206.22,2170.22,MBR
600,41501757047,273043,21-01-2019,2,6,2,866,181.86,1913.86,Flagship store
601,36447947366,275064,21-01-2019,4,2,1,838,87.99,925.99,Flagship store
602,41925796707,268548,21-01-2019,12,6,2,615,129.15,1359.15,TeleShop
603,61322553703,269246,21-01-2019,4,3,3,779,245.385,2582.385,e-Shop
604,13363700256,274301,21-01-2019,10,5,2,367,77.07,811.07,TeleShop
605,10371747594,268898,21-01-2019,1,1,2,1381,290.01,3052.01,TeleShop
606,40225595567,274277,21-01-2019,3,5,2,1243,261.03,2747.03,Flagship store
607,52040034081,271250,21-01-2019,8,3,4,1372,576.24,6064.24,Flagship store
608,19354686316,268160,21-01-2019,1,2,-2,-238,49.98,-525.98,e-Shop
609,25193314348,268878,21-01-2019,11,6,4,794,333.48,3509.48,TeleShop
610,85045362602,274187,21-01-2019,4,2,1,362,38.01,400.01,e-Shop
611,67175706538,273009,21-01-2019,9,3,1,743,78.015,821.015,e-Shop
612,89964793494,271992,21-01-2019,9,3,2,1122,235.62,2479.62,TeleShop
613,99495311539,267058,21-01-2019,12,5,2,1333,279.93,2945.93,TeleShop
614,94404065446,271648,21-01-2019,3,1,5,480,252.0,2652.0,e-Shop
615,73932997829,271944,21-01-2019,3,5,2,415,87.15,917.15,MBR
616,30591818256,269476,20-01-2019,10,6,3,768,241.92,2545.92,TeleShop
617,13280641573,271158,20-01-2019,5,3,1,1427,149.835,1576.835,Flagship store
618,52928040988,270413,20-01-2019,1,1,3,720,226.8,2386.8,TeleShop
619,52486968694,267174,20-01-2019,11,5,3,654,206.01,2168.01,e-Shop
620,47961948291,272501,20-01-2019,10,5,4,959,402.78,4238.78,e-Shop
621,24239282066,269117,20-01-2019,8,3,5,1304,684.6,7204.6,e-Shop
622,18651559499,268923,20-01-2019,5,3,4,314,131.88,1387.88,MBR
623,14363773577,271430,20-01-2019,9,3,5,1309,687.225,7232.225,MBR
624,194354511,273731,20-01-2019,7,5,4,551,231.42,2435.42,Flagship store
625,53741413904,270667,20-01-2019,1,4,3,1336,420.84,4428.84,TeleShop
626,59928033888,274208,20-01-2019,4,1,4,452,189.84,1997.84,Flagship store
627,6562859200,272924,20-01-2019,10,6,2,262,55.02,579.02,MBR
628,35061312450,273094,20-01-2019,3,5,1,1271,133.455,1404.455,MBR
629,12307763348,270470,20-01-2019,1,2,2,188,39.48,415.48,TeleShop
630,38970583901,271601,20-01-2019,4,4,3,351,110.565,1163.565,e-Shop
631,67882262574,274733,20-01-2019,4,1,2,113,23.73,249.73,MBR
632,79947059704,272795,20-01-2019,2,6,5,224,117.6,1237.6,MBR
633,66124636799,273293,20-01-2019,4,1,1,881,92.505,973.505,e-Shop
634,86063855827,271280,20-01-2019,3,1,4,733,307.86,3239.86,MBR
635,80432511156,275215,20-01-2019,3,5,-4,-1303,547.26,-5759.26,MBR
636,64609703707,275020,20-01-2019,4,3,2,285,59.85,629.85,e-Shop
637,93700052775,267439,20-01-2019,4,1,-2,-1088,228.48,-2404.48,Flagship store
638,68472393297,269372,20-01-2019,5,3,3,1168,367.92,3871.92,e-Shop
639,84075235669,266813,20-01-2019,12,6,1,939,98.595,1037.595,MBR
640,15471338299,274223,19-01-2019,10,3,4,1042,437.64,4605.64,MBR
641,31036369160,272328,19-01-2019,11,6,1,549,57.645,606.645,Flagship store
642,59743796727,268744,19-01-2019,1,4,2,1251,262.71,2764.71,e-Shop
643,12909403562,271971,19-01-2019,8,3,1,1490,156.45,1646.45,MBR
644,16935577825,267500,19-01-2019,9,3,-4,-1035,434.7,-4574.7,Flagship store
645,10870253111,270265,19-01-2019,1,1,-2,-308,64.68,-680.68,TeleShop
646,61147640427,273536,19-01-2019,12,6,5,1123,589.575,6204.575,Flagship store
647,42044278459,270221,19-01-2019,1,1,5,945,496.125,5221.125,MBR
648,35424259083,273791,19-01-2019,5,3,3,801,252.315,2655.315,MBR
649,6719597689,266975,19-01-2019,7,5,5,1386,727.65,7657.65,e-Shop
650,5292050908,268919,19-01-2019,11,5,-5,-552,289.8,-3049.8,MBR
651,13805682193,271565,19-01-2019,5,3,2,210,44.1,464.1,e-Shop
652,28181230250,268740,19-01-2019,3,5,-2,-352,73.92,-777.92,e-Shop
653,64361664826,267343,19-01-2019,6,5,4,719,301.98,3177.98,MBR
654,85168109909,267105,19-01-2019,2,6,2,813,170.73,1796.73,MBR
655,84266555223,271281,19-01-2019,2,6,1,1480,155.4,1635.4,e-Shop
656,81060188021,270740,19-01-2019,4,1,1,521,54.705,575.705,TeleShop
657,67271078642,269927,19-01-2019,6,5,2,1014,212.94,2240.94,MBR
658,95587093233,275058,19-01-2019,4,1,1,442,46.41,488.41,e-Shop
659,63867464622,267301,19-01-2019,9,3,5,998,523.95,5513.95,e-Shop
660,63353407646,268530,19-01-2019,8,3,4,386,162.12,1706.12,MBR
661,50589571177,269593,18-01-2019,1,4,5,904,474.6,4994.6,e-Shop
662,39911702084,269757,18-01-2019,7,5,1,1064,111.72,1175.72,e-Shop
663,9977531815,267001,18-01-2019,11,5,3,1414,445.41,4687.41,MBR
664,26523682313,266841,18-01-2019,3,5,3,799,251.685,2648.685,e-Shop
665,24224454143,270762,18-01-2019,5,3,2,1365,286.65,3016.65,e-Shop
666,30333785724,271833,18-01-2019,5,3,5,1411,740.775,7795.775,e-Shop
667,54108507229,270399,18-01-2019,4,2,2,838,175.98,1851.98,MBR
668,11183926745,274814,18-01-2019,10,3,5,248,130.2,1370.2,MBR
669,1025103859,267669,18-01-2019,11,5,2,333,69.93,735.93,Flagship store
670,34199782246,271036,18-01-2019,3,1,2,801,168.21,1770.21,TeleShop
671,49916924033,274991,18-01-2019,7,5,3,527,166.005,1747.005,MBR
672,38874207965,273397,18-01-2019,3,2,2,1024,215.04,2263.04,e-Shop
673,47557686385,273983,18-01-2019,11,6,4,188,78.96,830.96,e-Shop
674,41081680000,274569,18-01-2019,11,5,5,251,131.775,1386.775,e-Shop
675,6892537928,274689,18-01-2019,7,5,2,261,54.81,576.81,e-Shop
676,88630153830,269216,18-01-2019,5,3,1,474,49.77,523.77,e-Shop
677,88772483334,272423,18-01-2019,7,5,1,213,22.365,235.365,e-Shop
678,91319014001,273787,18-01-2019,5,3,-4,-815,342.3,-3602.3,e-Shop
679,80432511156,275215,18-01-2019,3,5,4,1303,547.26,5759.26,MBR
680,82125960026,270494,18-01-2019,3,1,4,1174,493.08,5189.08,TeleShop
681,66776704623,271959,18-01-2019,1,2,3,764,240.66,2532.66,MBR
682,42637991442,271357,17-01-2019,4,1,4,1412,593.04,6241.04,e-Shop
683,61071870937,270908,17-01-2019,6,5,5,1158,607.95,6397.95,TeleShop
684,3234902312,272326,17-01-2019,1,4,1,1312,137.76,1449.76,e-Shop
685,42926108570,271429,17-01-2019,10,3,4,1404,589.68,6205.68,e-Shop
686,26809253226,271101,17-01-2019,10,6,4,208,87.36,919.36,e-Shop
687,46462250705,270680,17-01-2019,11,6,1,1233,129.465,1362.465,e-Shop
688,41399935190,269763,17-01-2019,3,1,4,977,410.34,4318.34,e-Shop
689,5572283658,274239,17-01-2019,4,1,3,1458,459.27,4833.27,e-Shop
690,7674719485,270716,17-01-2019,1,4,5,1406,738.15,7768.15,TeleShop
691,45282405016,273077,17-01-2019,8,3,5,462,242.55,2552.55,Flagship store
692,12512192994,268020,17-01-2019,11,6,3,558,175.77,1849.77,Flagship store
693,629286523,272456,17-01-2019,6,5,4,714,299.88,3155.88,TeleShop
694,93700052775,267439,17-01-2019,4,1,2,1088,228.48,2404.48,Flagship store
